episode,reward,length,moving_avg_100,mean_squared_td_error
2707,1.000000,6,0.960000,0.00000000
2708,1.000000,6,0.960000,0.00000000
2709,1.000000,6,0.960000,0.00000000
2710,1.000000,6,0.960000,0.00000000
2711,1.000000,8,0.960000,0.00012934
2712,1.000000,6,0.960000,0.00000000
2713,1.000000,6,0.960000,0.00000000
2714,1.000000,10,0.960000,0.00010927
2715,1.000000,8,0.960000,0.00000320
2716,1.000000,6,0.960000,0.00000000
2717,1.000000,8,0.960000,0.00046559
2718,1.000000,7,0.960000,0.00000817
2719,1.000000,6,0.960000,0.00000000
2720,1.000000,6,0.960000,0.00000000
2721,1.000000,9,0.960000,0.00001810
2722,1.000000,6,0.960000,0.00000000
2723,1.000000,6,0.960000,0.00000000
2724,1.000000,6,0.960000,0.00000000
2725,1.000000,6,0.960000,0.00000000
2726,1.000000,6,0.960000,0.00000000
2727,1.000000,8,0.960000,0.00000877
2728,1.000000,8,0.960000,0.00039684
2729,1.000000,6,0.960000,0.00000000
2730,1.000000,6,0.960000,0.00000000
2731,1.000000,6,0.960000,0.00000000
2732,1.000000,8,0.960000,0.00000711
2733,1.000000,6,0.960000,0.00000000
2734,1.000000,6,0.960000,0.00000000
2735,1.000000,6,0.960000,0.00000000
2736,1.000000,6,0.960000,0.00000000
2737,1.000000,6,0.960000,0.00000000
2738,1.000000,7,0.960000,0.00000536
2739,1.000000,6,0.960000,0.00000000
2740,1.000000,6,0.960000,0.00000000
2741,1.000000,6,0.970000,0.00000000
2742,1.000000,6,0.970000,0.00000000
2743,1.000000,6,0.970000,0.00000000
2744,1.000000,6,0.970000,0.00000000
2745,1.000000,6,0.970000,0.00000000
2746,1.000000,6,0.980000,0.00000000
2747,1.000000,6,0.980000,0.00000000
2748,1.000000,8,0.980000,0.00002284
2749,1.000000,6,0.980000,0.00000000
2750,1.000000,6,0.980000,0.00000000
2751,1.000000,6,0.980000,0.00000000
2752,1.000000,6,0.980000,0.00000000
2753,1.000000,7,0.980000,0.00000290
2754,1.000000,9,0.980000,0.00001387
2755,1.000000,6,0.980000,0.00000000
2756,0.000000,3,0.970000,0.00000000
2757,1.000000,8,0.970000,0.00033785
2758,1.000000,6,0.970000,0.00000000
2759,1.000000,6,0.970000,0.00000000
2760,1.000000,8,0.970000,0.00002153
2761,1.000000,6,0.970000,0.00000000
2762,1.000000,7,0.970000,0.00000186
2763,1.000000,6,0.970000,0.00000000
2764,0.000000,3,0.960000,0.00000000
2765,1.000000,6,0.960000,0.00000000
2766,1.000000,6,0.960000,0.00000000
2767,0.000000,5,0.950000,0.00000000
2768,0.000000,4,0.940000,0.00000000
2769,1.000000,8,0.940000,0.00001850
2770,1.000000,6,0.940000,0.00000000
2771,1.000000,6,0.940000,0.00000000
2772,1.000000,6,0.940000,0.00000000
2773,0.000000,5,0.930000,0.00000578
2774,1.000000,6,0.930000,0.00000000
2775,1.000000,6,0.940000,0.00000000
2776,1.000000,6,0.950000,0.00000000
2777,1.000000,6,0.950000,0.00000000
2778,1.000000,6,0.950000,0.00000000
2779,1.000000,7,0.950000,0.00000111
2780,1.000000,6,0.950000,0.00000000
2781,1.000000,6,0.950000,0.00000000
2782,1.000000,8,0.950000,0.00000956
2783,1.000000,6,0.950000,0.00000000
2784,1.000000,6,0.950000,0.00000000
2785,1.000000,6,0.950000,0.00000000
2786,1.000000,6,0.950000,0.00000000
2787,1.000000,6,0.950000,0.00000000
2788,0.000000,2,0.940000,0.00000000
2789,1.000000,6,0.940000,0.00000000
2790,1.000000,6,0.940000,0.00000000
2791,1.000000,6,0.940000,0.00000000
2792,1.000000,6,0.940000,0.00000000
2793,1.000000,6,0.940000,0.00000000
2794,0.000000,2,0.930000,0.00000000
2795,1.000000,6,0.930000,0.00000000
2796,1.000000,6,0.930000,0.00000000
2797,1.000000,6,0.930000,0.00000000
2798,1.000000,6,0.930000,0.00000000
2799,1.000000,6,0.930000,0.00000000
2800,1.000000,6,0.930000,0.00000000
2801,0.000000,5,0.920000,0.00000000
2802,1.000000,6,0.920000,0.00000000
2803,1.000000,6,0.920000,0.00000000
2804,1.000000,6,0.920000,0.00000000
2805,1.000000,6,0.920000,0.00000000
2806,1.000000,6,0.920000,0.00000000
2807,1.000000,6,0.920000,0.00000000
2808,1.000000,6,0.920000,0.00000000
2809,1.000000,6,0.920000,0.00000000
2810,1.000000,6,0.920000,0.00003988
2811,1.000000,6,0.920000,0.00000000
2812,1.000000,6,0.920000,0.00000000
2813,1.000000,6,0.920000,0.00000000
2814,1.000000,6,0.920000,0.00000000
2815,1.000000,6,0.920000,0.00000000
2816,1.000000,6,0.920000,0.00000000
2817,1.000000,6,0.920000,0.00000000
2818,1.000000,6,0.920000,0.00000000
2819,1.000000,6,0.920000,0.00000000
2820,1.000000,6,0.920000,0.00000000
2821,1.000000,6,0.920000,0.00000000
2822,1.000000,6,0.920000,0.00000000
2823,1.000000,6,0.920000,0.00000000
2824,1.000000,7,0.920000,0.00000235
2825,1.000000,7,0.920000,0.00000150
2826,1.000000,6,0.920000,0.00000000
2827,1.000000,6,0.920000,0.00000000
2828,0.000000,5,0.910000,0.00000000
2829,1.000000,6,0.910000,0.00000000
2830,1.000000,6,0.910000,0.00000000
2831,1.000000,6,0.910000,0.00000000
2832,1.000000,6,0.910000,0.00000000
2833,1.000000,6,0.910000,0.00000000
2834,1.000000,6,0.910000,0.00000000
2835,1.000000,8,0.910000,0.00001498
2836,1.000000,6,0.910000,0.00000000
2837,1.000000,6,0.910000,0.00000000
2838,1.000000,6,0.910000,0.00000000
2839,1.000000,6,0.910000,0.00000000
2840,0.000000,2,0.900000,0.00000000
2841,1.000000,6,0.900000,0.00000000
2842,1.000000,6,0.900000,0.00000000
2843,1.000000,6,0.900000,0.00000000
2844,1.000000,6,0.900000,0.00000000
2845,1.000000,6,0.900000,0.00000000
2846,1.000000,6,0.900000,0.00000000
2847,1.000000,6,0.900000,0.00000000
2848,0.000000,3,0.890000,0.00000000
2849,1.000000,6,0.890000,0.00000000
2850,1.000000,6,0.890000,0.00000000
2851,1.000000,6,0.890000,0.00000000
2852,1.000000,6,0.890000,0.00000000
2853,0.000000,2,0.880000,0.00000000
2854,1.000000,6,0.880000,0.00000000
2855,1.000000,6,0.880000,0.00000000
2856,1.000000,6,0.890000,0.00000000
2857,1.000000,6,0.890000,0.00000000
2858,1.000000,6,0.890000,0.00000000
2859,1.000000,6,0.890000,0.00000000
2860,1.000000,6,0.890000,0.00000000
2861,1.000000,7,0.890000,0.00000191
2862,1.000000,6,0.890000,0.00000000
2863,1.000000,6,0.890000,0.00000000
2864,1.000000,6,0.900000,0.00000000
2865,1.000000,6,0.900000,0.00000000
2866,1.000000,6,0.900000,0.00000000
2867,1.000000,8,0.910000,0.00009351
2868,1.000000,6,0.920000,0.00000000
2869,1.000000,6,0.920000,0.00000000
2870,1.000000,6,0.920000,0.00000000
2871,1.000000,6,0.920000,0.00000000
2872,1.000000,6,0.920000,0.00000000
2873,1.000000,6,0.930000,0.00000000
2874,0.000000,5,0.920000,0.00000000
2875,1.000000,6,0.920000,0.00000000
2876,1.000000,6,0.920000,0.00000000
2877,1.000000,6,0.920000,0.00000000
2878,1.000000,6,0.920000,0.00000000
2879,1.000000,6,0.920000,0.00000000
2880,1.000000,6,0.920000,0.00000000
2881,1.000000,6,0.920000,0.00000000
2882,1.000000,8,0.920000,0.00000576
2883,1.000000,6,0.920000,0.00000000
2884,1.000000,6,0.920000,0.00000000
2885,1.000000,7,0.920000,0.00000090
2886,0.000000,2,0.910000,0.00000000
2887,1.000000,6,0.910000,0.00000000
2888,1.000000,6,0.920000,0.00000000
2889,1.000000,6,0.920000,0.00000000
2890,1.000000,6,0.920000,0.00000000
2891,1.000000,6,0.920000,0.00000000
2892,1.000000,6,0.920000,0.00000000
2893,1.000000,6,0.920000,0.00000000
2894,1.000000,6,0.930000,0.00000000
2895,1.000000,6,0.930000,0.00000000
2896,1.000000,6,0.930000,0.00000000
2897,1.000000,6,0.930000,0.00000000
2898,1.000000,6,0.930000,0.00003233
2899,1.000000,6,0.930000,0.00000000
2900,1.000000,6,0.930000,0.00000000
2901,1.000000,6,0.940000,0.00000000
2902,1.000000,6,0.940000,0.00000000
2903,1.000000,6,0.940000,0.00000000
2904,1.000000,6,0.940000,0.00000000
2905,1.000000,10,0.940000,0.03758564
2906,1.000000,6,0.940000,0.00000000
2907,1.000000,6,0.940000,0.00000000
2908,1.000000,8,0.940000,0.00028729
2909,1.000000,8,0.940000,0.00024403
2910,1.000000,6,0.940000,0.00000000
2911,1.000000,6,0.940000,0.00000000
2912,1.000000,6,0.940000,0.00000000
2913,0.000000,3,0.930000,0.00000000
2914,1.000000,6,0.930000,0.00000000
2915,0.000000,7,0.920000,0.00023665
2916,1.000000,6,0.920000,0.00000000
2917,1.000000,6,0.920000,0.00000000
2918,1.000000,6,0.920000,0.00000000
2919,1.000000,6,0.920000,0.00000000
2920,1.000000,6,0.920000,0.00000000
2921,1.000000,6,0.920000,0.00000000
2922,1.000000,6,0.920000,0.00000000
2923,0.000000,5,0.910000,0.00000000
2924,1.000000,6,0.910000,0.00000000
2925,1.000000,6,0.910000,0.00000000
2926,1.000000,6,0.910000,0.00000000
2927,1.000000,6,0.910000,0.00000000
2928,1.000000,6,0.920000,0.00002621
2929,1.000000,8,0.920000,0.00007939
2930,1.000000,6,0.920000,0.00000000
2931,1.000000,6,0.920000,0.00000000
2932,1.000000,6,0.920000,0.00000000
2933,1.000000,6,0.920000,0.00000000
2934,1.000000,8,0.920000,0.00017553
2935,0.000000,4,0.910000,0.00000000
2936,1.000000,8,0.910000,0.00001419
2937,1.000000,6,0.910000,0.00002127
2938,1.000000,6,0.910000,0.00000000
2939,1.000000,6,0.910000,0.00000000
2940,1.000000,6,0.920000,0.00000000
2941,1.000000,6,0.920000,0.00000000
2942,1.000000,6,0.920000,0.00000000
2943,1.000000,6,0.920000,0.00000000
2944,1.000000,8,0.920000,0.00000115
2945,1.000000,7,0.920000,0.00000048
2946,1.000000,6,0.920000,0.00000000
2947,1.000000,6,0.920000,0.00000000
2948,1.000000,6,0.930000,0.00000000
2949,1.000000,6,0.930000,0.00000000
2950,1.000000,6,0.930000,0.00000000
2951,1.000000,6,0.930000,0.00000000
2952,1.000000,6,0.930000,0.00000000
2953,1.000000,6,0.940000,0.00000000
2954,1.000000,6,0.940000,0.00000000
2955,1.000000,6,0.940000,0.00000000
2956,1.000000,6,0.940000,0.00000000
2957,1.000000,6,0.940000,0.00000000
2958,1.000000,6,0.940000,0.00000000
2959,1.000000,6,0.940000,0.00000000
2960,1.000000,6,0.940000,0.00000000
2961,1.000000,6,0.940000,0.00000000
2962,1.000000,8,0.940000,0.00000775
2963,1.000000,6,0.940000,0.00000000
2964,1.000000,6,0.940000,0.00000000
2965,1.000000,6,0.940000,0.00000000
2966,1.000000,6,0.940000,0.00000000
2967,1.000000,6,0.940000,0.00000000
2968,1.000000,8,0.940000,0.00001214
2969,1.000000,6,0.940000,0.00000000
2970,1.000000,6,0.940000,0.00000000
2971,1.000000,10,0.940000,0.00001423
2972,1.000000,6,0.940000,0.00000000
2973,1.000000,6,0.940000,0.00000000
2974,0.000000,2,0.940000,0.00000000
2975,1.000000,6,0.940000,0.00000000
2976,1.000000,8,0.940000,0.00014865
2977,1.000000,8,0.940000,0.00000466
2978,1.000000,8,0.940000,0.00000934
2979,1.000000,6,0.940000,0.00000000
2980,1.000000,6,0.940000,0.00000000
2981,1.000000,6,0.940000,0.00000000
2982,1.000000,6,0.940000,0.00000000
2983,1.000000,6,0.940000,0.00000000
2984,1.000000,6,0.940000,0.00000000
2985,0.000000,4,0.930000,0.00000000
2986,1.000000,6,0.940000,0.00000000
2987,1.000000,7,0.940000,0.00000154
2988,1.000000,6,0.940000,0.00000000
2989,1.000000,6,0.940000,0.00000000
2990,1.000000,6,0.940000,0.00000000
2991,1.000000,6,0.940000,0.00000000
2992,1.000000,6,0.940000,0.00000000
2993,1.000000,6,0.940000,0.00000000
2994,1.000000,6,0.940000,0.00000000
2995,1.000000,6,0.940000,0.00000000
2996,0.000000,5,0.930000,0.00000000
2997,1.000000,6,0.930000,0.00000000
2998,1.000000,8,0.930000,0.00000757
2999,1.000000,6,0.930000,0.00000000
3000,1.000000,6,0.930000,0.00000000
3001,1.000000,6,0.930000,0.00000000
3002,0.000000,5,0.920000,0.00000000
3003,1.000000,6,0.920000,0.00000000
3004,1.000000,6,0.920000,0.00000000
3005,1.000000,6,0.920000,0.00000000
3006,1.000000,6,0.920000,0.00000000
3007,1.000000,6,0.920000,0.00000000
3008,1.000000,6,0.920000,0.00000000
3009,1.000000,6,0.920000,0.00000000
3010,1.000000,6,0.920000,0.00000000
3011,1.000000,6,0.920000,0.00000000
3012,1.000000,6,0.920000,0.00000000
3013,1.000000,6,0.930000,0.00000000
3014,1.000000,6,0.930000,0.00000000
3015,1.000000,6,0.940000,0.00000000
3016,1.000000,6,0.940000,0.00000000
3017,1.000000,6,0.940000,0.00000000
3018,0.000000,3,0.930000,0.00000000
3019,1.000000,6,0.930000,0.00000000
3020,1.000000,6,0.930000,0.00000000
3021,1.000000,6,0.930000,0.00000000
3022,1.000000,6,0.930000,0.00000000
3023,1.000000,6,0.940000,0.00000000
3024,1.000000,6,0.940000,0.00000000
3025,1.000000,6,0.940000,0.00000000
3026,1.000000,6,0.940000,0.00000000
3027,1.000000,6,0.940000,0.00000000
3028,1.000000,6,0.940000,0.00000000
3029,1.000000,6,0.940000,0.00000000
3030,1.000000,6,0.940000,0.00000000
3031,1.000000,6,0.940000,0.00000000
3032,1.000000,6,0.940000,0.00001728
3033,0.000000,2,0.930000,0.00000000
3034,1.000000,6,0.930000,0.00000000
3035,1.000000,6,0.940000,0.00000000
3036,1.000000,6,0.940000,0.00000000
3037,1.000000,6,0.940000,0.00000000
3038,1.000000,6,0.940000,0.00000000
3039,1.000000,6,0.940000,0.00000000
3040,1.000000,6,0.940000,0.00000000
3041,1.000000,6,0.940000,0.00000000
3042,1.000000,7,0.940000,0.00000351
3043,1.000000,6,0.940000,0.00000000
3044,1.000000,6,0.940000,0.00000000
3045,1.000000,6,0.940000,0.00000000
3046,1.000000,6,0.940000,0.00000000
3047,1.000000,6,0.940000,0.00000000
3048,1.000000,6,0.940000,0.00000000
3049,1.000000,8,0.940000,0.00000508
3050,1.000000,6,0.940000,0.00000000
3051,1.000000,6,0.940000,0.00000000
3052,1.000000,6,0.940000,0.00000000
3053,1.000000,6,0.940000,0.00000000
3054,1.000000,6,0.940000,0.00000000
3055,1.000000,6,0.940000,0.00000000
3056,1.000000,8,0.940000,0.00000412
3057,1.000000,6,0.940000,0.00000000
3058,1.000000,6,0.940000,0.00000000
3059,1.000000,6,0.940000,0.00000000
3060,0.000000,5,0.930000,0.00000000
3061,1.000000,6,0.930000,0.00000000
3062,1.000000,6,0.930000,0.00000000
3063,1.000000,6,0.930000,0.00000000
3064,1.000000,6,0.930000,0.00000000
3065,1.000000,6,0.930000,0.00000000
3066,1.000000,6,0.930000,0.00000000
3067,1.000000,6,0.930000,0.00000000
3068,1.000000,6,0.930000,0.00000000
3069,1.000000,6,0.930000,0.00000000
3070,1.000000,6,0.930000,0.00000000
3071,1.000000,6,0.930000,0.00000000
3072,1.000000,6,0.930000,0.00000000
3073,1.000000,6,0.930000,0.00000000
3074,1.000000,8,0.940000,0.00004603
3075,1.000000,6,0.940000,0.00000000
3076,1.000000,7,0.940000,0.00000122
3077,1.000000,8,0.940000,0.00003566
3078,1.000000,8,0.940000,0.00003728
3079,1.000000,6,0.940000,0.00000000
3080,1.000000,6,0.940000,0.00000000
3081,1.000000,6,0.940000,0.00000000
3082,1.000000,6,0.940000,0.00000000
3083,1.000000,6,0.940000,0.00000000
3084,0.000000,8,0.930000,0.00012217
3085,1.000000,6,0.940000,0.00000000
3086,1.000000,6,0.940000,0.00000000
3087,1.000000,7,0.940000,0.00000335
3088,1.000000,6,0.940000,0.00000000
3089,1.000000,6,0.940000,0.00000000
3090,1.000000,6,0.940000,0.00000000
3091,1.000000,6,0.940000,0.00000000
3092,1.000000,8,0.940000,0.00000333
3093,1.000000,6,0.940000,0.00000000
3094,1.000000,6,0.940000,0.00000000
3095,1.000000,6,0.940000,0.00000000
3096,1.000000,8,0.950000,0.00000614
3097,0.000000,4,0.940000,0.00000474
3098,1.000000,6,0.940000,0.00000000
3099,1.000000,6,0.940000,0.00000000
3100,1.000000,6,0.940000,0.00000000
3101,1.000000,6,0.940000,0.00000000
3102,1.000000,8,0.950000,0.00000378
3103,1.000000,6,0.950000,0.00000000
3104,1.000000,6,0.950000,0.00000000
3105,1.000000,6,0.950000,0.00000000
3106,1.000000,6,0.950000,0.00000000
3107,1.000000,6,0.950000,0.00000000
3108,1.000000,6,0.950000,0.00000000
3109,1.000000,6,0.950000,0.00000000
3110,1.000000,6,0.950000,0.00000000
3111,1.000000,7,0.950000,0.00000285
3112,1.000000,6,0.950000,0.00000000
3113,1.000000,6,0.950000,0.00000000
3114,1.000000,6,0.950000,0.00000000
3115,1.000000,6,0.950000,0.00000000
3116,1.000000,6,0.950000,0.00000000
3117,1.000000,6,0.950000,0.00000000
3118,1.000000,6,0.960000,0.00000000
3119,1.000000,6,0.960000,0.00000000
3120,1.000000,6,0.960000,0.00000000
3121,1.000000,6,0.960000,0.00000000
3122,1.000000,6,0.960000,0.00000000
3123,1.000000,8,0.960000,0.00000270
3124,1.000000,8,0.960000,0.00002889
3125,1.000000,6,0.960000,0.00000000
3126,1.000000,6,0.960000,0.00000000
3127,1.000000,7,0.960000,0.00000220
3128,1.000000,6,0.960000,0.00000000
3129,1.000000,6,0.960000,0.00000000
3130,0.000000,5,0.950000,0.00000000
3131,1.000000,6,0.950000,0.00000000
3132,1.000000,6,0.950000,0.00000000
3133,1.000000,6,0.960000,0.00000000
3134,1.000000,6,0.960000,0.00000000
3135,0.000000,4,0.950000,0.00000000
3136,1.000000,6,0.950000,0.00000000
3137,1.000000,6,0.950000,0.00000000
3138,1.000000,6,0.950000,0.00000000
3139,1.000000,6,0.950000,0.00000000
3140,1.000000,6,0.950000,0.00000000
3141,0.000000,4,0.940000,0.00000000
3142,1.000000,6,0.940000,0.00000000
3143,1.000000,6,0.940000,0.00000000
3144,1.000000,6,0.940000,0.00000000
3145,1.000000,6,0.940000,0.00000000
3146,1.000000,7,0.940000,0.00000031
3147,1.000000,6,0.940000,0.00000000
3148,1.000000,6,0.940000,0.00000000
3149,0.000000,2,0.930000,0.00000000
3150,1.000000,6,0.930000,0.00000000
3151,1.000000,6,0.930000,0.00000000
3152,1.000000,6,0.930000,0.00000000
3153,1.000000,6,0.930000,0.00000000
3154,1.000000,8,0.930000,0.00002340
3155,1.000000,6,0.930000,0.00000000
3156,0.000000,4,0.920000,0.00000000
3157,1.000000,6,0.920000,0.00000000
3158,1.000000,6,0.920000,0.00000000
3159,1.000000,8,0.920000,0.00003020
3160,1.000000,6,0.930000,0.00000000
3161,1.000000,6,0.930000,0.00000000
3162,1.000000,6,0.930000,0.00000000
3163,1.000000,8,0.930000,0.00006732
3164,1.000000,6,0.930000,0.00000000
3165,1.000000,8,0.930000,0.00000219
3166,1.000000,7,0.930000,0.00000231
3167,1.000000,6,0.930000,0.00000000
3168,1.000000,6,0.930000,0.00000000
3169,1.000000,6,0.930000,0.00000000
3170,1.000000,6,0.930000,0.00000000
3171,1.000000,6,0.930000,0.00000000
3172,1.000000,6,0.930000,0.00000000
3173,1.000000,6,0.930000,0.00000000
3174,1.000000,6,0.930000,0.00000000
3175,1.000000,6,0.930000,0.00000000
3176,1.000000,6,0.930000,0.00000000
3177,1.000000,6,0.930000,0.00000000
3178,1.000000,6,0.930000,0.00000000
3179,1.000000,6,0.930000,0.00000000
3180,1.000000,6,0.930000,0.00000000
3181,1.000000,6,0.930000,0.00000000
3182,1.000000,6,0.930000,0.00000000
3183,1.000000,6,0.930000,0.00000000
3184,1.000000,6,0.940000,0.00000000
3185,1.000000,6,0.940000,0.00000000
3186,1.000000,6,0.940000,0.00000000
3187,1.000000,6,0.940000,0.00000000
3188,1.000000,7,0.940000,0.00000099
3189,1.000000,10,0.940000,0.00010184
3190,1.000000,6,0.940000,0.00000000
3191,1.000000,6,0.940000,0.00000000
3192,1.000000,6,0.940000,0.00000000
3193,1.000000,6,0.940000,0.00000000
3194,1.000000,6,0.940000,0.00000000
3195,1.000000,6,0.940000,0.00000000
3196,1.000000,7,0.940000,0.00000101
3197,1.000000,6,0.950000,0.00000000
3198,1.000000,6,0.950000,0.00000000
3199,1.000000,6,0.950000,0.00000000
3200,1.000000,6,0.950000,0.00000000
3201,1.000000,6,0.950000,0.00000000
3202,1.000000,6,0.950000,0.00000000
3203,1.000000,8,0.950000,0.00000983
3204,1.000000,6,0.950000,0.00000000
3205,1.000000,6,0.950000,0.00000000
3206,1.000000,7,0.950000,0.00000187
3207,1.000000,6,0.950000,0.00000000
3208,1.000000,6,0.950000,0.00000000
3209,1.000000,6,0.950000,0.00000000
3210,1.000000,6,0.950000,0.00000000
3211,1.000000,8,0.950000,0.00001895
3212,1.000000,6,0.950000,0.00000000
3213,1.000000,8,0.950000,0.00001535
3214,0.000000,5,0.940000,0.00000000
3215,1.000000,6,0.940000,0.00000000
3216,1.000000,6,0.940000,0.00000000
3217,0.000000,3,0.930000,0.00000000
3218,1.000000,6,0.930000,0.00000000
3219,1.000000,6,0.930000,0.00000000
3220,1.000000,6,0.930000,0.00000000
3221,1.000000,6,0.930000,0.00000000
3222,1.000000,6,0.930000,0.00000000
3223,1.000000,8,0.930000,0.00008730
3224,0.000000,5,0.920000,0.00000000
3225,1.000000,8,0.920000,0.00001981
3226,0.000000,4,0.910000,0.00000000
3227,1.000000,6,0.910000,0.00000000
3228,1.000000,6,0.910000,0.00000000
3229,1.000000,8,0.910000,0.00000498
3230,1.000000,6,0.920000,0.00000000
3231,1.000000,6,0.920000,0.00000000
3232,1.000000,6,0.920000,0.00000000
3233,1.000000,6,0.920000,0.00000000
3234,1.000000,6,0.920000,0.00000000
3235,1.000000,6,0.930000,0.00000000
3236,1.000000,6,0.930000,0.00000000
3237,1.000000,8,0.930000,0.00000796
3238,1.000000,7,0.930000,0.00000178
3239,1.000000,6,0.930000,0.00000000
3240,1.000000,6,0.930000,0.00000000
3241,1.000000,6,0.940000,0.00000000
3242,1.000000,6,0.940000,0.00000000
3243,0.000000,5,0.930000,0.00000000
3244,1.000000,6,0.930000,0.00000000
3245,1.000000,6,0.930000,0.00000000
3246,1.000000,8,0.930000,0.00000404
3247,1.000000,6,0.930000,0.00000000
3248,1.000000,6,0.930000,0.00000000
3249,1.000000,6,0.940000,0.00000000
3250,1.000000,6,0.940000,0.00000000
3251,1.000000,6,0.940000,0.00000000
3252,1.000000,8,0.940000,0.00000327
3253,1.000000,6,0.940000,0.00000000
3254,1.000000,6,0.940000,0.00000000
3255,1.000000,6,0.940000,0.00000000
3256,1.000000,6,0.950000,0.00000000
3257,1.000000,6,0.950000,0.00000000
3258,1.000000,6,0.950000,0.00000000
3259,1.000000,6,0.950000,0.00000000
3260,1.000000,6,0.950000,0.00000000
3261,1.000000,6,0.950000,0.00000000
3262,1.000000,6,0.950000,0.00000000
3263,1.000000,6,0.950000,0.00000000
3264,1.000000,6,0.950000,0.00000000
3265,1.000000,6,0.950000,0.00000000
3266,1.000000,8,0.950000,0.00000265
3267,0.000000,4,0.940000,0.00000000
3268,1.000000,6,0.940000,0.00000000
3269,1.000000,6,0.940000,0.00000000
3270,1.000000,6,0.940000,0.00000000
3271,1.000000,6,0.940000,0.00000000
3272,0.000000,3,0.930000,0.00000000
3273,1.000000,6,0.930000,0.00000000
3274,1.000000,6,0.930000,0.00001404
3275,1.000000,6,0.930000,0.00000000
3276,1.000000,6,0.930000,0.00000000
3277,1.000000,6,0.930000,0.00000000
3278,1.000000,6,0.930000,0.00000000
3279,1.000000,6,0.930000,0.00000000
3280,1.000000,6,0.930000,0.00000000
3281,1.000000,6,0.930000,0.00000000
3282,1.000000,6,0.930000,0.00000000
3283,1.000000,6,0.930000,0.00000000
3284,1.000000,6,0.930000,0.00000000
3285,1.000000,6,0.930000,0.00000000
3286,1.000000,6,0.930000,0.00001138
3287,1.000000,6,0.930000,0.00000000
3288,1.000000,6,0.930000,0.00000000
3289,1.000000,7,0.930000,0.00000144
3290,1.000000,6,0.930000,0.00000000
3291,1.000000,6,0.930000,0.00000000
3292,1.000000,6,0.930000,0.00000000
3293,1.000000,8,0.930000,0.00000215
3294,1.000000,6,0.930000,0.00000000
3295,1.000000,6,0.930000,0.00000000
3296,1.000000,8,0.930000,0.00001605
3297,1.000000,6,0.930000,0.00000000
3298,1.000000,6,0.930000,0.00000922
3299,1.000000,6,0.930000,0.00000000
3300,1.000000,8,0.930000,0.00000177
3301,1.000000,6,0.930000,0.00000000
3302,1.000000,6,0.930000,0.00000000
3303,1.000000,6,0.930000,0.00000000
3304,0.000000,3,0.920000,0.00000000
3305,1.000000,6,0.920000,0.00000000
3306,1.000000,6,0.920000,0.00000000
3307,1.000000,6,0.920000,0.00000000
3308,1.000000,7,0.920000,0.00000080
3309,1.000000,6,0.920000,0.00000000
3310,1.000000,6,0.920000,0.00000000
3311,1.000000,6,0.920000,0.00000000
3312,1.000000,8,0.920000,0.00000306
3313,1.000000,6,0.920000,0.00000000
3314,1.000000,6,0.930000,0.00000000
3315,1.000000,6,0.930000,0.00000000
3316,1.000000,6,0.930000,0.00000000
3317,1.000000,6,0.940000,0.00000000
3318,1.000000,6,0.940000,0.00000000
3319,1.000000,6,0.940000,0.00000000
3320,0.000000,5,0.930000,0.00000035
3321,1.000000,6,0.930000,0.00000000
3322,1.000000,6,0.930000,0.00000000
3323,1.000000,6,0.930000,0.00000000
3324,1.000000,6,0.940000,0.00000000
3325,1.000000,8,0.940000,0.00007403
3326,1.000000,6,0.950000,0.00000000
3327,1.000000,6,0.950000,0.00000000
3328,1.000000,6,0.950000,0.00000000
3329,1.000000,6,0.950000,0.00000000
3330,1.000000,6,0.950000,0.00000000
3331,1.000000,6,0.950000,0.00000000
3332,1.000000,6,0.950000,0.00000000
3333,1.000000,6,0.950000,0.00000000
3334,1.000000,8,0.950000,0.00006272
3335,1.000000,6,0.950000,0.00000000
3336,1.000000,6,0.950000,0.00000000
3337,1.000000,6,0.950000,0.00000000
3338,1.000000,6,0.950000,0.00000000
3339,1.000000,6,0.950000,0.00000000
3340,1.000000,6,0.950000,0.00000000
3341,1.000000,6,0.950000,0.00000000
3342,0.000000,3,0.940000,0.00000000
3343,1.000000,6,0.950000,0.00000000
3344,1.000000,6,0.950000,0.00000000
3345,1.000000,6,0.950000,0.00000000
3346,1.000000,6,0.950000,0.00000000
3347,0.000000,3,0.940000,0.00000000
3348,1.000000,6,0.940000,0.00000000
3349,1.000000,7,0.940000,0.00000151
3350,1.000000,6,0.940000,0.00000000
3351,1.000000,6,0.940000,0.00000000
3352,0.000000,2,0.930000,0.00000000
3353,1.000000,6,0.930000,0.00000000
3354,1.000000,9,0.930000,0.00001121
3355,1.000000,6,0.930000,0.00000000
3356,1.000000,6,0.930000,0.00000000
3357,1.000000,6,0.930000,0.00000000
3358,1.000000,6,0.930000,0.00000000
3359,1.000000,6,0.930000,0.00000000
3360,1.000000,6,0.930000,0.00000000
3361,1.000000,6,0.930000,0.00000000
3362,1.000000,6,0.930000,0.00000000
3363,1.000000,6,0.930000,0.00000000
3364,1.000000,6,0.930000,0.00000000
3365,1.000000,6,0.930000,0.00000000
3366,1.000000,6,0.930000,0.00000000
3367,1.000000,6,0.940000,0.00000000
3368,1.000000,6,0.940000,0.00000000
3369,1.000000,6,0.940000,0.00000000
3370,1.000000,6,0.940000,0.00000000
3371,1.000000,6,0.940000,0.00000000
